path,label_id,label_name
/media/sophgo/4888-7CDF/NEC-tif/3198.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/5331.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/4179.tif,0,Normal
/media/sophgo/4888-7CDF/normal-tif/1041.tif,0,Normal
/media/sophgo/4888-7CDF/normal-tif/1262.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/3242.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/4636.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/4039.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/4176.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/3155.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/296.tif,1,NEC
/media/sophgo/4888-7CDF/NEC-tif/227.tif,1,NEC
/media/sophgo/4888-7CDF/NEC-tif/4251.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/1680.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/2433.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/5798.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/5545.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/1559.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/5588.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/3929.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/2932.tif,1,NEC
/media/sophgo/4888-7CDF/NEC-tif/4699.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/6486.tif,0,Normal
/media/sophgo/4888-7CDF/normal-tif/1766.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/449.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/4773.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/3762.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/6460.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/2041.tif,0,Normal
/media/sophgo/4888-7CDF/normal-tif/1461.tif,0,Normal
/media/sophgo/4888-7CDF/normal-tif/479.tif,0,Normal
/media/sophgo/4888-7CDF/normal-tif/10.tif,0,Normal
/media/sophgo/4888-7CDF/normal-tif/240.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/5174.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/5008.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/4394.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/1860.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/2591.tif,0,Normal
/media/sophgo/4888-7CDF/normal-tif/1971.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/1388.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/4364.tif,0,Normal
/media/sophgo/4888-7CDF/normal-tif/1528.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/3365.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/6283.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/4428.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/4069.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/6103.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/3540.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/5423.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/1768.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/4930.tif,0,Normal
/media/sophgo/4888-7CDF/normal-tif/322.tif,0,Normal
/media/sophgo/4888-7CDF/normal-tif/952.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/1374.tif,1,NEC
/media/sophgo/4888-7CDF/NEC-tif/1286.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/155.tif,1,NEC
/media/sophgo/4888-7CDF/NEC-tif/1622.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/6179.tif,0,Normal
/media/sophgo/4888-7CDF/normal-tif/1623.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/6294.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/2227.tif,0,Normal
/media/sophgo/4888-7CDF/normal-tif/1240.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/658.tif,0,Normal
/media/sophgo/4888-7CDF/normal-tif/1009.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/4917.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/5496.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/3296.tif,0,Normal
/media/sophgo/4888-7CDF/normal-tif/1866.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/4034.tif,0,Normal
/media/sophgo/4888-7CDF/normal-tif/1607.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/6624.tif,1,NEC
/media/sophgo/4888-7CDF/NEC-tif/2295.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/788.tif,1,NEC
/media/sophgo/4888-7CDF/NEC-tif/3938.tif,0,Normal
/media/sophgo/4888-7CDF/normal-tif/1952.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/954.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/461.tif,0,Normal
/media/sophgo/4888-7CDF/normal-tif/715.tif,0,Normal
/media/sophgo/4888-7CDF/normal-tif/84.tif,0,Normal
/media/sophgo/4888-7CDF/normal-tif/1336.tif,0,Normal
/media/sophgo/4888-7CDF/normal-tif/305.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/1837.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/4395.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/2732.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/3969.tif,0,Normal
/media/sophgo/4888-7CDF/normal-tif/429.tif,0,Normal
/media/sophgo/4888-7CDF/normal-tif/2003.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/313.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/5405.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/119.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/6093.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/606.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/1094.tif,1,NEC
/media/sophgo/4888-7CDF/NEC-tif/1398.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/3185.tif,0,Normal
/media/sophgo/4888-7CDF/normal-tif/397.tif,0,Normal
/media/sophgo/4888-7CDF/normal-tif/545.tif,0,Normal
/media/sophgo/4888-7CDF/normal-tif/1887.tif,0,Normal
/media/sophgo/4888-7CDF/normal-tif/1078.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/2452.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/598.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/218.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/5389.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/5941.tif,0,Normal
/media/sophgo/4888-7CDF/normal-tif/1259.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/5590.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/555.tif,0,Normal
/media/sophgo/4888-7CDF/normal-tif/1700.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/1232.tif,0,Normal
/media/sophgo/4888-7CDF/normal-tif/452.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/3785.tif,0,Normal
/media/sophgo/4888-7CDF/normal-tif/799.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/2446.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/4043.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/1984.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/3934.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/587.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/2973.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/3190.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/3972.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/1223.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/1421.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/4614.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/2546.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/5249.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/6257.tif,0,Normal
/media/sophgo/4888-7CDF/normal-tif/261.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/4988.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/4408.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/2710.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/3771.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/3507.tif,0,Normal
/media/sophgo/4888-7CDF/normal-tif/1794.tif,0,Normal
/media/sophgo/4888-7CDF/normal-tif/1898.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/2742.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/826.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/508.tif,0,Normal
/media/sophgo/4888-7CDF/normal-tif/1151.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/4536.tif,0,Normal
/media/sophgo/4888-7CDF/normal-tif/1432.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/6228.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/5601.tif,0,Normal
/media/sophgo/4888-7CDF/normal-tif/71.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/2064.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/4669.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/5577.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/4218.tif,0,Normal
/media/sophgo/4888-7CDF/normal-tif/1006.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/3169.tif,0,Normal
/media/sophgo/4888-7CDF/normal-tif/1340.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/262.tif,1,NEC
/media/sophgo/4888-7CDF/NEC-tif/2264.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/4389.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/5780.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/4440.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/2006.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/1763.tif,0,Normal
/media/sophgo/4888-7CDF/normal-tif/1946.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/2530.tif,0,Normal
/media/sophgo/4888-7CDF/normal-tif/593.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/1294.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/5583.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/1731.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/5069.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/3796.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/6351.tif,1,NEC
/media/sophgo/4888-7CDF/normal-tif/1761.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/4150.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/2055.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/5908.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/2776.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/3084.tif,0,Normal
/media/sophgo/4888-7CDF/normal-tif/863.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/1659.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/4014.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/754.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/1568.tif,0,Normal
/media/sophgo/4888-7CDF/normal-tif/809.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/583.tif,1,NEC
/media/sophgo/4888-7CDF/normal-tif/1285.tif,0,Normal
/media/sophgo/4888-7CDF/normal-tif/749.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/5054.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/6311.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/3819.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/5128.tif,0,Normal
/media/sophgo/4888-7CDF/normal-tif/376.tif,0,Normal
/media/sophgo/4888-7CDF/normal-tif/342.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/2823.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/2644.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/4770.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/2765.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/3831.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/1314.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/2746.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/4809.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/6046.tif,0,Normal
/media/sophgo/4888-7CDF/normal-tif/1188.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/3606.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/391.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/4185.tif,0,Normal
/media/sophgo/4888-7CDF/normal-tif/411.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/5755.tif,0,Normal
/media/sophgo/4888-7CDF/normal-tif/1748.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/2567.tif,0,Normal
/media/sophgo/4888-7CDF/normal-tif/509.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/1557.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/2330.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/2627.tif,0,Normal
/media/sophgo/4888-7CDF/normal-tif/713.tif,0,Normal
/media/sophgo/4888-7CDF/normal-tif/285.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/2214.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/6326.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/2730.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/1503.tif,0,Normal
/media/sophgo/4888-7CDF/normal-tif/1260.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/2454.tif,0,Normal
/media/sophgo/4888-7CDF/normal-tif/879.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/2172.tif,1,NEC
/media/sophgo/4888-7CDF/normal-tif/975.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/1406.tif,0,Normal
/media/sophgo/4888-7CDF/normal-tif/538.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/5725.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/2748.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/988.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/540.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/5874.tif,0,Normal
/media/sophgo/4888-7CDF/NEC-tif/2307.tif,0,Normal
